物理站址名,归属,CI,子网ID,5G基站号-网元号,eNodeBID,SectorID-Eutran小区ID,CELLName,CellID-小区号,PCI,TAC,band,UplinkCenterCarrierFrequency,DownlinkCenterCarrierFrequency,下行信道带宽,网元名,经度,纬度,跟序列,方位角,业务IP地址,场景,站型,覆盖类型
东台二职中,东台市,866424_61,320933,14594642,866424,61,YC_DT_ZX_东台二职中_FL9_C_1,61,458,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台生态园一_FL9,120.738881,32.876942,168,240,1,1,宏站,1
建湖东方绿洲,建湖县,865940_11,320939,14596181,865940,11,YC_JH_ZX_建湖东方绿洲_FL9_A_1,11,447,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_开发区桥东村BBU1_FL9,119.829401,33.470871,124,75,1,1,宏站,1
建湖东方绿洲,建湖县,865940_21,320939,14596181,865940,21,YC_JH_ZX_建湖东方绿洲_FL9_B_1,21,448,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_开发区桥东村BBU1_FL9,119.829401,33.470871,128,200,1,1,宏站,1
建湖东方绿洲,建湖县,865940_31,320939,14596181,865940,31,YC_JH_ZX_建湖东方绿洲_FL9_C_1,31,449,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_开发区桥东村BBU1_FL9,119.829401,33.470871,132,340,1,1,宏站,1
阜宁县_阜宁七彩农庄通讯车_宏站型,阜宁县,865854_11,320937,14595642,865854,11,YC_FN_ZX_阜宁七彩农庄通讯车_FL9_A_1,11,327,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁喻口_FL9,119.763395,33.722625,476,0,1,1,宏站,1
阜宁县_阜宁七彩农庄通讯车_宏站型,阜宁县,865854_31,320937,14595642,865854,31,YC_FN_ZX_阜宁七彩农庄通讯车_FL9_CB_1,31,329,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁喻口_FL9,119.763395,33.722625,484,240,1,1,宏站,1
兴灶镇,东台市,866228_11,320933,14594647,866228,11,YC_DT_ZX_兴灶镇_FL9_A_1,11,393,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_兴灶镇_FL9,120.542198,32.916522,740,0,1,1,宏站,1
兴灶镇,东台市,866228_21,320933,14594647,866228,21,YC_DT_ZX_兴灶镇_FL9_B_1,21,394,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_兴灶镇_FL9,120.542198,32.916522,744,120,1,1,宏站,1
兴灶镇,东台市,866228_31,320933,14594647,866228,31,YC_DT_ZX_兴灶镇_FL9_C_1,31,395,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_兴灶镇_FL9,120.542198,32.916522,748,240,1,1,宏站,1
郭墅雅居苑高管公寓西门口,阜宁县,866472_41,320937,14595625,866472,41,YC_FN_ZX_阜宁郭墅雅居苑高管公寓西门口_FL9_A_1,41,81,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁郭墅孙郑_FL9,119.718892,33.809503,77,340,1,1,宏站,1
郭墅雅居苑高管公寓西门口,阜宁县,866472_61,320937,14595625,866472,61,YC_FN_ZX_阜宁郭墅雅居苑高管公寓西门口_FL9_CB_1,61,83,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁郭墅孙郑_FL9,119.718892,33.809503,91,240,1,1,宏站,1
盘湾二,射阳县,865677_11,320938,14595855,865677,11,YC_SY_ZX_盘湾二_FL9_A_1,11,153,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_盘湾二_FL9,120.233947,33.551339,7,0,1,1,宏站,1
盘湾二,射阳县,865677_21,320938,14595855,865677,21,YC_SY_ZX_盘湾二_FL9_B_1,21,154,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_盘湾二_FL9,120.233947,33.551339,14,120,1,1,宏站,1
盘湾二,射阳县,865677_31,320938,14595855,865677,31,YC_SY_ZX_盘湾二_FL9_C_1,31,155,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_盘湾二_FL9,120.233947,33.551339,56,240,1,1,宏站,1
射阳县_射阳陈洋西滩_宏站型,射阳县,865449_11,320938,14595846,865449,11,YC_SY_ZX_射阳陈洋西滩_FL9_A_1,11,156,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳陈洋西滩_FL9,120.177441,33.735841,7,0,1,1,宏站,1
射阳县_射阳陈洋西滩_宏站型,射阳县,865449_21,320938,14595846,865449,21,YC_SY_ZX_射阳陈洋西滩_FL9_B_1,21,157,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳陈洋西滩_FL9,120.177441,33.735841,14,120,1,1,宏站,1
射阳县_射阳陈洋西滩_宏站型,射阳县,865449_31,320938,14595846,865449,31,YC_SY_ZX_射阳陈洋西滩_FL9_C_1,31,158,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳陈洋西滩_FL9,120.177441,33.735841,21,240,1,1,宏站,1
小海镇,大丰区,866303_11,320934,14594884,866303,11,YC_DF_ZX_小海镇_FL9_B_1,11,400,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_小海镇_FL9,120.479097,33.102345,768,120,1,1,宏站,1
小海镇,大丰区,866303_21,320934,14594884,866303,21,YC_DF_ZX_小海镇_FL9_CA_1,21,401,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_小海镇_FL9,120.479097,33.102345,772,240,1,1,宏站,1
盐城市大丰市西团镇七灶河村五组36号东边,大丰区,866306_11,320934,14594883,866306,11,YC_DF_ZX_盐城市大丰市西团镇七灶河村五组36号东边_FL9_A_1,11,393,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_盐城市大丰市西团镇七灶河村五组36号东边_FL9,120.401941,33.143331,740,30,1,1,宏站,1
盐城市大丰市西团镇七灶河村五组36号东边,大丰区,866306_21,320934,14594883,866306,21,YC_DF_ZX_盐城市大丰市西团镇七灶河村五组36号东边_FL9_B_1,21,395,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_盐城市大丰市西团镇七灶河村五组36号东边_FL9,120.401941,33.143331,748,180,1,1,宏站,1
盐城市大丰市西团镇七灶河村五组36号东边,大丰区,866306_31,320934,14594883,866306,31,YC_DF_ZX_盐城市大丰市西团镇七灶河村五组36号东边_FL9_C_1,31,394,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_盐城市大丰市西团镇七灶河村五组36号东边_FL9,120.401941,33.143331,744,255,1,1,宏站,1
阜宁县_阜宁东沟海亚庄园南（恒河西路）_宏站型,阜宁县,865285_11,320937,14595592,865285,11,YC_FN_ZX_阜宁东沟海亚庄园南_FL9_A_1,11,339,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁东沟海亚庄园南_FL9,119.634501,33.601171,0,0,1,1,宏站,1
阜宁县_阜宁东沟海亚庄园南（恒河西路）_宏站型,阜宁县,865285_21,320937,14595592,865285,21,YC_FN_ZX_阜宁东沟海亚庄园南_FL9_B_1,21,340,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁东沟海亚庄园南_FL9,119.634501,33.601171,7,185,1,1,宏站,1
阜宁县_阜宁东沟海亚庄园南（恒河西路）_宏站型,阜宁县,865285_31,320937,14595592,865285,31,YC_FN_ZX_阜宁东沟海亚庄园南_FL9_C_1,31,341,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁东沟海亚庄园南_FL9,119.634501,33.601171,14,240,1,1,宏站,1
规划1093,射阳县,865440_11,320938,14595844,865440,11,YC_SY_ZX_规划1093_FL9_A_1,11,207,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_规划1093_FL9,120.047361,33.778081,0,0,1,1,宏站,1
规划1093,射阳县,865440_21,320938,14595844,865440,21,YC_SY_ZX_规划1093_FL9_B_1,21,208,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_规划1093_FL9,120.047361,33.778081,7,120,1,1,宏站,1
规划1093,射阳县,865440_31,320938,14595844,865440,31,YC_SY_ZX_规划1093_FL9_C_1,31,209,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_规划1093_FL9,120.047361,33.778081,14,240,1,1,宏站,1
盐都区北蒋花家庄,盐都区,866053_21,320931,14594359,866053,21,YC_YD_ZX_盐都区北蒋花家庄_FL9_BA_1,21,313,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区北蒋花家庄_FL9,120.017521,33.237823,420,120,1,1,宏站,1
盐都区北蒋花家庄,盐都区,866053_31,320931,14594359,866053,31,YC_YD_ZX_盐都区北蒋花家庄_FL9_C_1,31,314,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区北蒋花家庄_FL9,120.017521,33.237823,424,240,1,1,宏站,1
小海南头灶移动,大丰区,866553_21,320934,14594859,866553,21,YC_DF_ZX_小海南头灶移动_FL9_BA_1,21,94,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_小海南头灶移动_FL9,120.481001,33.008101,35,120,1,1,宏站,1
小海南头灶移动,大丰区,866553_31,320934,14594859,866553,31,YC_DF_ZX_小海南头灶移动_FL9_C_1,31,95,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_小海南头灶移动_FL9,120.481001,33.008101,42,240,1,1,宏站,1
大冈高速,盐都区,865265_11,320931,14594312,865265,11,YC_YD_ZX_大冈高速_FL9_A_1,11,138,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_大冈高速_FL9,120.121801,33.205201,0,0,1,1,宏站,1
大冈高速,盐都区,865265_21,320931,14594312,865265,21,YC_YD_ZX_大冈高速_FL9_B_1,21,139,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_大冈高速_FL9,120.121801,33.205201,7,120,1,1,宏站,1
大冈高速,盐都区,865265_31,320931,14594312,865265,31,YC_YD_ZX_大冈高速_FL9_C_1,31,140,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_大冈高速_FL9,120.121801,33.205201,14,240,1,1,宏站,1
东台房家五组,东台市,865439_41,320933,14594578,865439,41,YC_DT_ZX_东台房家五组_FL9_A_1,41,396,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台四灶工业园站_FL9,120.475712,32.863823,752,0,1,1,宏站,1
东台房家五组,东台市,865439_61,320933,14594578,865439,61,YC_DT_ZX_东台房家五组_FL9_CB_1,61,398,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台四灶工业园站_FL9,120.475712,32.863823,760,250,1,1,宏站,1
东台十里一组,东台市,865764_11,320933,14594657,865764,11,YC_DT_ZX_东台十里一组_FL9_A_1,11,390,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市大庆BBU1_FL9,120.758235,32.620707,728,0,1,1,宏站,1
东台十里一组,东台市,865764_21,320933,14594657,865764,21,YC_DT_ZX_东台十里一组_FL9_BC_1,21,391,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市大庆BBU1_FL9,120.758235,32.620707,732,120,1,1,宏站,1
射阳水泥公司,射阳县,866341_11,320938,14595905,866341,11,YC_SY_ZX_射阳水泥公司_FL9_A_1,11,456,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳水泥公司_FL9,120.246354,33.727769,160,0,1,1,宏站,1
射阳水泥公司,射阳县,866341_21,320938,14595905,866341,21,YC_SY_ZX_射阳水泥公司_FL9_BC_1,21,457,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳水泥公司_FL9,120.246354,33.727769,164,120,1,1,宏站,1
滨海县G228补点37,滨海县,865797_11,320936,14595393,865797,11,YC_BH_ZX_滨海县G228补点37_FL9_A_1,11,432,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海振东干河BBU1_FL9,120.258201,34.143861,64,100,1,1,宏站,1
滨海县G228补点37,滨海县,865797_31,320936,14595393,865797,31,YC_BH_ZX_滨海县G228补点37_FL9_CB_1,31,434,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海振东干河BBU1_FL9,120.258201,34.143861,72,310,1,1,宏站,1
盐都区_冈中二_宏站型,盐都区,865386_11,320931,14594315,865386,11,YC_YD_ZX_盐都冈中二_FL9_A_1,11,219,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都冈中二_FL9,120.172361,33.239761,0,0,1,1,宏站,1
盐都区_冈中二_宏站型,盐都区,865386_21,320931,14594315,865386,21,YC_YD_ZX_盐都冈中二_FL9_B_1,21,220,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都冈中二_FL9,120.172361,33.239761,7,120,1,1,宏站,1
盐都区_冈中二_宏站型,盐都区,865386_31,320931,14594315,865386,21,YC_YD_ZX_盐都冈中二_FL9_C_1,31,221,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都冈中二_FL9,120.172361,33.239761,14,240,1,1,宏站,1
亭湖区_亭湖区50户以上需求补点28_宏站型,亭湖区,866011_11,320932,14594063,866011,11,YC_TH_ZX_亭湖50户以上需求补点28_FL9_A_1,11,378,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖50户以上需求补点28_FL9,120.335446,33.418301,42,0,1,1,宏站,1
亭湖区_亭湖区50户以上需求补点28_宏站型,亭湖区,866011_21,320932,14594063,866011,21,YC_TH_ZX_亭湖50户以上需求补点28_FL9_B_1,21,379,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖50户以上需求补点28_FL9,120.335446,33.418301,49,240,1,1,宏站,1
亭湖区_亭湖区50户以上需求补点28_宏站型,亭湖区,866011_31,320932,14594063,866011,31,YC_TH_ZX_亭湖50户以上需求补点28_FL9_C_1,31,380,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖50户以上需求补点28_FL9,120.335446,33.418301,56,90,1,1,宏站,1
YCL2ZTC大丰_上海光明工业园电信,大丰区,866069_71,320934,14594872,866069,71,YC_DF_ZX_YCL2ZTC大丰_上海光明工业园电信_FL9_A_1,71,24,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_裕华海防_FL9,120.594651,33.219043,63,0,1,1,宏站,1
YCL2ZTC大丰_上海光明工业园电信,大丰区,866069_81,320934,14594872,866069,81,YC_DF_ZX_YCL2ZTC大丰_上海光明工业园电信_FL9_B_1,81,25,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_裕华海防_FL9,120.594651,33.219043,70,120,1,1,宏站,1
YCL2ZTC大丰_上海光明工业园电信,大丰区,866069_91,320934,14594872,866069,91,YC_DF_ZX_YCL2ZTC大丰_上海光明工业园电信_FL9_C_1,91,26,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_裕华海防_FL9,120.594651,33.219043,77,240,1,1,宏站,1
杨沈,东台市,865728_41,320933,14594670,865728,41,YC_DT_ZX_杨沈_FL9_A_1,41,399,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_后港镇BBU1_FL9,120.281998,32.696098,764,0,1,1,宏站,1
杨沈,东台市,865728_61,320933,14594670,865728,61,YC_DT_ZX_杨沈_FL9_CB_1,61,401,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_后港镇BBU1_FL9,120.281998,32.696098,772,240,1,1,宏站,1
弶港双创,东台市,866078_11,320933,14594624,866078,11,YC_DT_ZX_弶港双创_FL9_A_1,11,297,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_弶港双创_FL9,120.882116,32.778809,0,0,1,1,宏站,1
弶港双创,东台市,866078_21,320933,14594624,866078,21,YC_DT_ZX_弶港双创_FL9_B_1,21,298,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_弶港双创_FL9,120.882116,32.778809,7,120,1,1,宏站,1
弶港双创,东台市,866078_31,320933,14594624,866078,31,YC_DT_ZX_弶港双创_FL9_C_1,31,299,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_弶港双创_FL9,120.882116,32.778809,14,240,1,1,宏站,1
盐都区尚庄南吉,盐都区,866075_41,320931,14594356,866075,41,YC_YD_ZX_盐都区尚庄南吉_FL9_AB_1,41,447,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区尚庄邮政局东_FL9,119.934541,33.190191,124,330,1,1,宏站,1
盐都区尚庄南吉,盐都区,866075_61,320931,14594356,866075,61,YC_YD_ZX_盐都区尚庄南吉_FL9_C_1,61,449,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区尚庄邮政局东_FL9,119.934541,33.190191,132,240,1,1,宏站,1
唐洋官坝,东台市,865375_11,320933,14594678,865375,11,YC_DT_ZX_唐洋官坝_FL9_A_1,11,318,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_唐洋官坝村BBU1_FL9,120.621002,32.635601,440,0,1,1,宏站,1
唐洋官坝,东台市,865375_21,320933,14594678,865375,21,YC_DT_ZX_唐洋官坝_FL9_BC_1,21,319,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_唐洋官坝村BBU1_FL9,120.621002,32.635601,444,120,1,1,宏站,1
东台新街方东村,东台市,865763_11,320933,14594658,865763,11,YC_DT_ZX_东台新街方东村_FL9_A_1,11,138,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台新街BBU1_FL9,120.770335,32.695779,552,0,1,1,宏站,1
东台新街方东村,东台市,865763_21,320933,14594658,865763,21,YC_DT_ZX_东台新街方东村_FL9_BC_1,21,139,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台新街BBU1_FL9,120.770335,32.695779,556,120,1,1,宏站,1
联灶,东台市,866263_11,320933,14594649,866263,11,YC_DT_ZX_联灶_FL9_A_1,11,186,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_联灶_FL9,120.600502,32.664226,744,0,1,1,宏站,1
联灶,东台市,866263_21,320933,14594649,866263,21,YC_DT_ZX_联灶_FL9_B_1,21,187,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_联灶_FL9,120.600502,32.664226,748,120,1,1,宏站,1
联灶,东台市,866263_31,320933,14594649,866263,31,YC_DT_ZX_联灶_FL9_C_1,31,188,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_联灶_FL9,120.600502,32.664226,752,240,1,1,宏站,1
大丰市_常新南路与南环路交叉口_宏站型,大丰区,865858_11,320934,14594862,865858,11,YC_DF_ZX_大丰常新南路与南环路交叉口_FL9_A_1,11,150,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰常新南路与南环路交叉口_FL9,120.447641,33.163861,7,300,1,1,宏站,1
大丰市_常新南路与南环路交叉口_宏站型,大丰区,865858_21,320934,14594862,865858,21,YC_DF_ZX_大丰常新南路与南环路交叉口_FL9_B_1,21,151,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰常新南路与南环路交叉口_FL9,120.447641,33.163861,14,105,1,1,宏站,1
大丰市_常新南路与南环路交叉口_宏站型,大丰区,865858_31,320934,14594862,865858,31,YC_DF_ZX_大丰常新南路与南环路交叉口_FL9_C_1,31,152,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰常新南路与南环路交叉口_FL9,120.447641,33.163861,28,220,1,1,宏站,1
东台市_廉贻北_宏站型,东台市,865545_11,320933,14594587,865545,11,YC_DT_ZX_东台廉贻北_FL9_AC_1,11,198,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台廉贻北_FL9,120.236681,32.913361,0,120,1,1,宏站,1
东台市_廉贻北_宏站型,东台市,865545_21,320933,14594587,865545,21,YC_DT_ZX_东台廉贻北_FL9_B_1,21,199,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台廉贻北_FL9,120.236681,32.913361,21,240,1,1,宏站,1
龙堤车滩,大丰区,866059_21,320934,14594871,866059,21,YC_DF_ZX_龙堤车滩_FL9_B_1,21,286,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_龙堤车滩_FL9,120.317718,33.252831,14,120,1,1,宏站,1
龙堤车滩,大丰区,866059_31,320934,14594871,866059,31,YC_DF_ZX_龙堤车滩_FL9_CA_1,31,287,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_龙堤车滩_FL9,120.317718,33.252831,21,240,1,1,宏站,1
大丰市大桥补点,大丰区,866137_71,320934,14594901,866137,71,YC_DF_ZX_大丰市大桥补点_FL9_AC_1,71,186,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市东强纺织_FL9,120.608498,32.988311,744,110,1,1,宏站,1
大丰市大桥补点,大丰区,866137_81,320934,14594901,866137,81,YC_DF_ZX_大丰市大桥补点_FL9_B_1,81,187,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市东强纺织_FL9,120.608498,32.988311,748,240,1,1,宏站,1
东台建中村,东台市,865573_21,320933,14594679,865573,21,YC_DT_ZX_东台建中村_FL9_B_1,21,391,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_头灶上官BBU1_FL9,120.483081,32.899031,732,120,1,1,宏站,1
东台建中村,东台市,865573_31,320933,14594679,865573,31,YC_DT_ZX_东台建中村_FL9_CA_1,31,392,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_头灶上官BBU1_FL9,120.483081,32.899031,736,240,1,1,宏站,1
射阳黄沙港西,射阳县,866414_11,320938,14595900,866414,11,YC_SY_ZX_射阳黄沙港西_FL9_A_1,11,489,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳黄沙港西_FL9,120.362913,33.719269,292,0,1,1,宏站,1
射阳黄沙港西,射阳县,866414_21,320938,14595900,866414,21,YC_SY_ZX_射阳黄沙港西_FL9_B_1,21,490,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳黄沙港西_FL9,120.362913,33.719269,296,120,1,1,宏站,1
射阳黄沙港西,射阳县,866414_31,320938,14595900,866414,31,YC_SY_ZX_射阳黄沙港西_FL9_C_1,31,491,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳黄沙港西_FL9,120.362913,33.719269,300,240,1,1,宏站,1
陈吕,建湖县,866352_21,320939,14596171,866352,21,YC_JH_ZX_陈吕_FL9_BA_1,21,256,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_陈吕_FL9,119.730042,33.573839,192,120,1,1,宏站,1
陈吕,建湖县,866352_31,320939,14596171,866352,31,YC_JH_ZX_陈吕_FL9_C_1,31,257,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_陈吕_FL9,119.730042,33.573839,196,240,1,1,宏站,1
响水_沙荡东,响水县,865194_11,320935,14595075,865194,11,YC_XS_ZX_响水沙荡东_FL9_A_1,11,285,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水沙荡东_FL9,119.808001,34.345871,42,0,1,1,宏站,1
响水_沙荡东,响水县,865194_21,320935,14595075,865194,21,YC_XS_ZX_响水沙荡东_FL9_B_1,21,286,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水沙荡东_FL9,119.808001,34.345871,49,120,1,1,宏站,1
响水_沙荡东,响水县,865194_31,320935,14595075,865194,31,YC_XS_ZX_响水沙荡东_FL9_C_1,31,287,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水沙荡东_FL9,119.808001,34.345871,56,240,1,1,宏站,1
黄尖镇花川村新农村社区,亭湖区,865765_41,320932,14594066,865765,41,YC_TH_ZX_亭湖黄尖镇花川村新农村社区_FL9_A_1,41,255,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖黄尖花川_FL9,120.392501,33.528431,49,0,1,1,宏站,1
黄尖镇花川村新农村社区,亭湖区,865765_51,320932,14594066,865765,51,YC_TH_ZX_亭湖黄尖镇花川村新农村社区_FL9_B_1,51,256,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖黄尖花川_FL9,120.392501,33.528431,56,120,1,1,宏站,1
黄尖镇花川村新农村社区,亭湖区,865765_61,320932,14594066,865765,61,YC_TH_ZX_亭湖黄尖镇花川村新农村社区_FL9_C_1,61,257,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖黄尖花川_FL9,120.392501,33.528431,63,240,1,1,宏站,1
射阳县陈洋五份安置点,射阳县,865458_21,320938,14595849,865458,21,YC_SY_ZX_射阳县陈洋五份安置点_FL9_BA_1,21,58,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县陈洋五份安置点_FL9,120.171841,33.774191,70,120,1,1,宏站,1
射阳县陈洋五份安置点,射阳县,865458_31,320938,14595849,865458,31,YC_SY_ZX_射阳县陈洋五份安置点_FL9_C_1,31,59,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县陈洋五份安置点_FL9,120.171841,33.774191,77,240,1,1,宏站,1
翰林书苑,阜宁县,865699_11,320937,14594594,865699,11,YC_FN_ZX_阜宁翰林书苑_FL9_A_1,11,228,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁翰林书苑_FL9,119.796864,33.741031,567,0,1,1,宏站,1
翰林书苑,阜宁县,865699_21,320937,14594594,865699,21,YC_FN_ZX_阜宁翰林书苑_FL9_B_1,21,229,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁翰林书苑_FL9,119.796864,33.741031,574,120,1,1,宏站,1
翰林书苑,阜宁县,865699_31,320937,14594594,865699,31,YC_FN_ZX_阜宁翰林书苑_FL9_C_1,31,230,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁翰林书苑_FL9,119.796864,33.741031,581,240,1,1,宏站,1
亭湖区_金宏达实业_宏站型,亭湖区,866010_11,320932,14594062,866010,11,YC_TH_ZX_亭湖金宏达实业_FL9_A_1,11,165,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖金宏达实业_FL9,120.346536,33.460723,21,0,1,1,宏站,1
亭湖区_金宏达实业_宏站型,亭湖区,866010_21,320932,14594062,866010,21,YC_TH_ZX_亭湖金宏达实业_FL9_B_1,21,166,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖金宏达实业_FL9,120.346536,33.460723,28,240,1,1,宏站,1
亭湖区_金宏达实业_宏站型,亭湖区,866010_31,320932,14594062,866010,31,YC_TH_ZX_亭湖金宏达实业_FL9_C_1,31,167,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_亭湖金宏达实业_FL9,120.346536,33.460723,35,120,1,1,宏站,1
滨海县_滨海凡集新圩村_宏站型,滨海县,865312_11,320936,14595338,865312,11,YC_BH_ZX_滨海凡集新圩村_FL9_A_1,11,42,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海凡集新圩村_FL9,119.956701,34.186201,91,0,1,1,宏站,1
滨海县_滨海凡集新圩村_宏站型,滨海县,865312_21,320936,14595338,865312,21,YC_BH_ZX_滨海凡集新圩村_FL9_B_1,21,43,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海凡集新圩村_FL9,119.956701,34.186201,98,120,1,1,宏站,1
滨海县_滨海凡集新圩村_宏站型,滨海县,865312_31,320936,14595338,865312,31,YC_BH_ZX_滨海凡集新圩村_FL9_C_1,31,44,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海凡集新圩村_FL9,119.956701,34.186201,105,240,1,1,宏站,1
滨海金光集团项目部生活区,滨海县,865902_11,320936,14595394,865902,11,YC_BH_ZX_滨海金光集团项目部生活区_FL9_A_1,11,499,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海临淮玉华村BBU1_FL9,120.205471,34.294321,332,60,1,1,宏站,1
